ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
GNAI2,EDNRB,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.006,0.994,0.6673518035489261,0.8144615968402884,LRDB,13.6946600476243,4.152259617885789,13.343846512238457,4.152259617885789,0.03074883788838689
SEMA4A,PLXNB2,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.04,0.96,0.678539024164371,0.8070919793913183,LRDB,12.088324073899228,11.391388657548616,11.658366994595909,12.426471565560139,0.4786315842848116
MMP9,CD44,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.003,0.997,0.7825932245124042,0.8833150314802002,LRDB,12.323273975221221,4.146449788147326,12.034162701988842,4.146449788147326,0.03968931417404731
MMP9,EPHB2,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.0,1.0,0.8064288906630831,0.8980138588368685,LRDB,12.367245734542816,4.152259617885789,11.949276066930658,4.152259617885789,0.04162374906948098
ADM,GPR84,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.004,0.996,0.7572905628501273,0.868482239656475,LRDB,13.585896100154192,4.146449788147326,13.229580280708518,4.146449788147326,0.03136585174900945
CD99,PILRA,Human,Monocytes,Macrophages_A,0.3333333333333333,1.0,0.012,0.988,0.7301077029854816,0.8493211468871217,LRDB,12.829202274174756,12.882750613422887,12.375681970327168,16.94310059058583,0.5894908597736761
MMP9,IFNAR1,Human,Monocytes,Macrophages_A,0.6666666666666666,2.0,0.0,1.0,0.9999880821239964,0.9999940410442436,LRDB,12.527449250820515,4.149354703016558,12.20262083111718,4.152259617885789,0.00643028136232467
SYK,FCGR2A,Human,Monocytes,Macrophages_A,0.6666666666666666,2.0,0.0,1.0,0.8209089575618256,0.9060402626604546,LRDB,12.330100410111063,8.978345644327673,11.966522243829472,8.133749278090928,0.1326000460153559
C3,ITGAX,Human,Acinar_cells,Macrophages_A,0.12173913043478261,14.0,0.0,1.0,0.7767963314296746,0.8813605002663069,LRDB,11.983754165832876,12.76407666825573,11.569105298640903,13.059697079789455,0.9999984629080875
FGA,ITGAX,Human,Acinar_cells,Macrophages_A,0.06956521739130435,8.0,0.0,1.0,0.7767963314296746,0.8813605002663069,LRDB,11.678369322535803,11.34473317565132,11.32807440631123,10.736266578965152,0.03216804226101037
C3,ITGB2,Human,Acinar_cells,Macrophages_A,0.1391304347826087,16.0,0.0,1.0,0.9689750602889771,0.9843653083530408,LRDB,11.898596700041667,12.480332752875212,11.521444964272863,12.770672240831862,0.9999743598675935
FGA,ITGB2,Human,Acinar_cells,Macrophages_A,0.0782608695652174,9.0,0.0,1.0,0.9689750602889771,0.9843653083530408,LRDB,11.611933079850763,11.006404213003695,11.288704865475289,10.623512045923672,0.00034493459068179935
PLG,ITGB2,Human,Acinar_cells,Macrophages_A,0.0782608695652174,9.0,0.0,1.0,0.9689750602889771,0.9843653083530408,LRDB,11.655868043620673,11.006404213003695,11.174664797183464,10.623512045923672,0.0008071021683297792
HSP90B1,TLR4,Human,Acinar_cells,Macrophages_A,0.043478260869565216,5.0,0.0,1.0,0.9259661864438828,0.9622713684007661,LRDB,12.901286871364851,10.1086410378398,12.466666051697143,10.746703340281833,3.115097963323112e-10
FGA,TLR4,Human,Acinar_cells,Macrophages_A,0.02608695652173913,3.0,0.0,1.0,0.9259661864438828,0.9622713684007661,LRDB,11.932084583495179,10.208823233387946,11.617737796502176,10.411223399140145,0.001558529960076445
CEL,CXCR4,Human,Acinar_cells,Macrophages_A,0.34782608695652173,40.0,0.0,1.0,0.9412881337956528,0.9702000483383068,LRDB,11.835215850228039,12.514953440274024,11.419458228453449,12.561495827013323,0.9999999999999868
CXCL12,CXCR4,Human,Acinar_cells,Macrophages_A,0.017391304347826087,2.0,0.039,0.961,0.9412881337956528,0.9510930010138978,LRDB,12.142291104592127,12.89405798681461,11.687866654415197,11.849115529929733,0.9389483322140363
ADM2,GPR84,Human,Acinar_cells,Macrophages_A,0.034782608695652174,4.0,0.0,1.0,0.9296822223469433,0.96420030198447,LRDB,13.506829350711046,12.82545366048314,13.117019465773772,12.394057770617643,0.01994272475850658
POMC,GPR84,Human,Acinar_cells,Macrophages_A,0.008695652173913044,1.0,0.019,0.981,0.9296822223469433,0.9549964712617274,LRDB,13.04530940502066,12.155484199205977,12.784722303772904,11.97458599263561,0.016543379503478995
CXCL12,CD4,Human,Acinar_cells,Macrophages_A,0.017391304347826087,2.0,0.027,0.973,0.8810084531862343,0.9258624222584076,LRDB,12.262255484014478,13.267959073352333,11.718221451585812,12.363835633087112,0.9795005577460757
HSP90B1,TLR2,Human,Acinar_cells,Macrophages_A,0.0782608695652174,9.0,0.0,1.0,0.9999999637532924,0.9999999818766461,LRDB,12.067527080226151,11.072051269578312,11.588735090516852,11.323105034293507,2.99900951515348e-05
CCL4,CCR5,Human,Acinar_cells,Macrophages_A,0.06086956521739131,7.0,0.0,1.0,0.7678671847474279,0.87628031174244,LRDB,11.938221291469572,10.418665024946094,11.514522222649715,11.439069860781451,2.357060458266622e-06
CCL4,CCR1,Human,Acinar_cells,Macrophages_A,0.16521739130434782,19.0,0.0,1.0,0.9500715323998618,0.974716129137023,LRDB,12.355082092631058,12.297151632217416,12.069310923731923,12.36845690045738,0.4713310778685257
ICAM3,ITGB2,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.0,1.0,0.9999992812516808,0.9999996406257758,LRDB,12.731099763621243,13.091103357335493,12.398294879206862,12.414259452824139,0.5972770382946068
PLAT,ITGB2,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.012,0.988,0.9999992812516808,0.9939815339716632,LRDB,12.142717723895098,12.30600953000909,11.733808462650895,12.46756065607981,0.6313911725232725
PROC,ITGB2,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.018,0.982,0.9999992812516808,0.9909587752218306,LRDB,12.26350146289821,13.167290408835775,11.848584922229419,13.48707837273507,0.7720252982752287
ICAM1,ITGB2,Human,Endothelial_cells,Macrophages_A,0.46153846153846156,12.0,0.0,1.0,0.9999992812516808,0.9999996406257758,LRDB,12.635867844188251,13.827833080455248,12.245582589325302,14.662323498628748,0.9993641211587384
VCAM1,ITGB2,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.0,1.0,0.9999992812516808,0.9999996406257758,LRDB,12.1359206507504,11.875369090595747,11.849913440833653,12.46756065607981,0.42109633429374305
CD14,ITGB2,Human,Endothelial_cells,Macrophages_A,0.23076923076923078,6.0,0.0,1.0,0.9999992812516808,0.9999996406257758,LRDB,12.39895876530034,13.892396517354024,12.063880868678872,14.459947166654022,0.9970008042355919
PLAU,ITGB2,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.001,0.999,0.9999992812516808,0.9994995157429688,LRDB,12.797735809413725,15.233727632961012,12.430270355560097,15.751716164464806,0.9989466977043695
ICAM2,ITGB2,Human,Endothelial_cells,Macrophages_A,0.3076923076923077,8.0,0.0,1.0,0.9999992812516808,0.9999996406257758,LRDB,12.727117871277102,13.97431005570506,12.353100167704,15.4853808924453,0.9964185794326201
EFNB1,EPHB2,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.042,0.958,0.9928619205746666,0.975275202140673,LRDB,11.970193096309197,8.181036321736435,11.478307427722594,6.556135421962619,0.0018327136531159623
LGALS1,PTPRC,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.002,0.998,0.6492785454192194,0.8049720419544898,LRDB,13.052366361737946,14.028847151358761,12.659826471110714,13.431272603277327,0.8356721018888329
MMP2,PECAM1,Human,Endothelial_cells,Macrophages_A,0.19230769230769232,5.0,0.0,1.0,0.952876718083156,0.976154044238488,LRDB,13.131640507316321,13.64733274308956,12.824043747253036,13.211305326310105,0.7419937749053264
EFNB2,PECAM1,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.0,1.0,0.952876718083156,0.976154044238488,LRDB,13.051221660701623,14.106260403154927,12.706563863817903,15.95971801553868,0.9281227373308973
LAMB1,ITGB1,Human,Endothelial_cells,Macrophages_A,0.15384615384615385,4.0,0.019,0.981,0.999998798970185,0.990453846370315,LRDB,12.388931838691914,13.899270064698467,11.94810094215891,14.067695202114445,0.98677164088406
LAMA4,ITGB1,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.001,0.999,0.999998798970185,0.9994992747227057,LRDB,12.387745018597215,14.093794749370842,11.945429021936578,13.843290663420227,0.9548017599817435
LAMA5,ITGB1,Human,Endothelial_cells,Macrophages_A,0.15384615384615385,4.0,0.023,0.977,0.999998798970185,0.9884325098831335,LRDB,12.129573668891128,13.740247128251525,11.665352652241213,12.790688376862583,0.9652696635464563
NID1,ITGB1,Human,Endothelial_cells,Macrophages_A,0.19230769230769232,5.0,0.001,0.999,0.999998798970185,0.9994992747227057,LRDB,12.614827399904645,14.058744615240576,12.187830769502646,14.68218564401819,0.9875761616717522
COL18A1,ITGB1,Human,Endothelial_cells,Macrophages_A,0.19230769230769232,5.0,0.015,0.985,0.999998798970185,0.9924710660697531,LRDB,12.307229069358293,12.842784075534064,11.88230339729942,12.358265387847297,0.6375034136085159
ADAM15,ITGB1,Human,Endothelial_cells,Macrophages_A,0.2692307692307692,7.0,0.0,1.0,0.999998798970185,0.9999993994849121,LRDB,12.24196270152339,13.561996719375784,11.857571610411203,13.411608853970062,0.9855168659222895
HSPG2,ITGB1,Human,Endothelial_cells,Macrophages_A,0.3076923076923077,8.0,0.0,1.0,0.999998798970185,0.9999993994849121,LRDB,12.386117738867425,13.574111596264599,11.989584606789034,13.19652149056514,0.9821536205306954
COL4A1,ITGB1,Human,Endothelial_cells,Macrophages_A,0.2692307692307692,7.0,0.0,1.0,0.999998798970185,0.9999993994849121,LRDB,12.95830845575112,13.479942276093187,12.603506379916514,12.790688376862583,0.7797382170660365
VEGFC,ITGB1,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.0,1.0,0.999998798970185,0.9999993994849121,LRDB,13.617872338514735,13.424665546792914,13.577016973464428,12.790688376862583,0.3545870197135156
ADAM10,GPNMB,Human,Endothelial_cells,Macrophages_A,0.15384615384615385,4.0,0.003,0.997,1.0,0.9984988733093293,LRDB,12.588847109444671,13.74982816918133,12.081704758600617,14.050226675227146,0.954397007222826
ADAM10,TREM2,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.003,0.997,0.7801466526325067,0.8819332246120503,LRDB,12.916675812546094,13.992303047793193,12.621085073814896,14.050226675227146,0.9342759766296903
TIMP3,CD44,Human,Endothelial_cells,Macrophages_A,0.23076923076923078,6.0,0.002,0.998,0.9674781703513091,0.9826205849719446,LRDB,12.476305562936222,13.85907610914413,12.147225354212008,14.06544887432297,0.9891453091427928
HAS2,CD44,Human,Endothelial_cells,Macrophages_A,0.19230769230769232,5.0,0.008,0.992,0.9674781703513091,0.9796623627497887,LRDB,11.987977465364027,11.391496787053962,11.645861107771076,9.937741700764034,0.08010325613289909
VIM,CD44,Human,Endothelial_cells,Macrophages_A,0.38461538461538464,10.0,0.0,1.0,0.9674781703513091,0.9836046819486521,LRDB,12.377883103795416,13.223764692395362,12.027014608052646,12.852635546048173,0.929767690162317
BMP1,BMPR2,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.031,0.969,0.7396098475204681,0.8465706953629647,LRDB,12.632031148576205,7.189419696969488,12.265577315371234,7.324400333221162,0.0004930202310275866
RGMB,BMPR2,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.0,1.0,0.7396098475204681,0.8600057252835402,LRDB,12.526867545502482,6.909136247369215,12.03215021096385,6.435921067986111,0.0039507462852913415
ADAM17,IL6R,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.017,0.983,0.9999996153002771,0.9914633739277374,LRDB,12.059752022116111,10.237785382457046,11.574566464080602,8.441879606345024,0.029962440630438684
GNAI2,EDNRB,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.005,0.995,0.8275747784347087,0.9074342425446238,LRDB,13.6946600476243,13.49623183499171,13.343846512238457,13.58912933141152,0.40571021782794625
EDN1,EDNRB,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.001,0.999,0.8275747784347087,0.9092564014931509,LRDB,14.171051258823582,7.103821730537744,13.927884827547613,5.562548726785988,3.856569448305998e-05
HMGB1,CXCR4,Human,Endothelial_cells,Macrophages_A,0.38461538461538464,10.0,0.0,1.0,0.814488347315261,0.9024900815606014,LRDB,12.371995194673822,14.101254575607971,12.04492729221942,14.213802913389454,0.9999690069544832
POMC,GPR84,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.006,0.994,0.9202733256270095,0.9564265187003377,LRDB,13.04530940502066,10.154697532685331,12.784722303772904,8.783939452478227,0.075336545627313
ADM,GPR84,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.001,0.999,0.9202733256270095,0.9588290005529571,LRDB,13.585896100154192,12.603746210583802,13.229580280708518,12.639300347974839,0.12973567587053053
CD99,PILRA,Human,Endothelial_cells,Macrophages_A,0.2692307692307692,7.0,0.0,1.0,0.7396732252492395,0.8600425717656304,LRDB,12.829202274174756,14.515611587156808,12.375681970327168,15.669403277206644,0.9991637315983664
HMGB1,TLR2,Human,Endothelial_cells,Macrophages_A,0.19230769230769232,5.0,0.0,1.0,1.0,1.0,LRDB,12.120000031595891,13.239342917105237,11.71650278274424,13.460372747645398,0.9720235697689158
HSP90B1,TLR2,Human,Endothelial_cells,Macrophages_A,0.23076923076923078,6.0,0.0,1.0,1.0,1.0,LRDB,12.067527080226151,12.586745829335312,11.588735090516852,12.34894672685332,0.7072000239937922
SAA1,TLR2,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.018,0.982,1.0,0.9909591313469996,LRDB,12.195691946533588,13.309247043013364,11.761587620987072,13.48707837273507,0.7278016550864692
IGFBP4,LRP6,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.036,0.964,0.9939380735949007,0.9788545872321814,LRDB,12.097505482770714,16.691725626840537,11.552954113795305,18.797654191484657,0.9999995299020609
APP,LRP6,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.018,0.982,0.9939380735949007,0.9879510049947783,LRDB,11.847589703824628,15.435146720905237,11.352065718979418,16.683809310674686,0.9999822873056717
SYK,FCGR2A,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.0,1.0,0.9150323461303254,0.9565732309291983,LRDB,12.330100410111063,15.184559915215296,11.966522243829472,15.751716164464806,0.9999029229445132
CXCL9,FCGR2A,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.01,0.99,0.9150323461303254,0.9517783474470419,LRDB,12.856250174714974,13.532323033052231,12.426186889520888,14.92943146407533,0.7383901612964621
CCL14,CCR5,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.0,1.0,0.9702299278559582,0.9850025014465487,LRDB,12.004627322159191,16.422543181319373,11.780559852953427,18.457587399496592,0.9594442400781916
CCL3,CCR5,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.008,0.992,0.9702299278559582,0.9810545797421826,LRDB,12.116260714579253,13.724542534716498,11.657180596347274,12.539777295265447,0.8213284439131285
CCL3L3,CCR5,Human,Endothelial_cells,Macrophages_A,0.038461538461538464,1.0,0.009,0.991,0.9702299278559582,0.980559971906489,LRDB,12.141023131792245,13.724542534716498,11.696636736228495,12.539777295265447,0.8155730864024278
SPP1,ITGA5,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.025,0.975,0.8669775515282407,0.9194036723550949,LRDB,12.206160094546386,16.276106413614862,11.988659596225435,17.494874233244012,0.999999920067109
FBN1,ITGA5,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.01,0.99,0.8669775515282407,0.9264490142544048,LRDB,13.00567371635218,13.510059234763684,12.609517633180367,12.80392310618374,0.6492877050940965
COL18A1,ITGA5,Human,Endothelial_cells,Macrophages_A,0.2692307692307692,7.0,0.0,1.0,0.8669775515282407,0.9311162932352977,LRDB,12.73547395157863,12.028307264509927,12.323052378203377,10.352699751973987,0.042990914190448516
ADAM15,ITGA5,Human,Endothelial_cells,Macrophages_A,0.34615384615384615,9.0,0.0,1.0,0.8669775515282407,0.9311162932352977,LRDB,12.641738103728327,13.651269945483067,12.290059075751532,13.595131467565528,0.9616560312358365
ADAM17,ITGA5,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.016,0.984,0.8669775515282407,0.9236373263915815,LRDB,12.562737189339595,11.13206250072087,12.125358438049938,7.9741157212586895,0.026501071078838014
FN1,ITGA5,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.004,0.996,0.8669775515282407,0.9292521946824381,LRDB,12.911446239633442,16.274594305580187,12.507326184972761,18.316221969502898,0.9999459786829344
CCL14,CCR1,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.0,1.0,0.9968322689690429,0.9984148781789276,LRDB,12.45256564399953,13.264429011000438,12.32041281317801,11.661169370135404,0.5611748076860359
CCL3,CCR1,Human,Endothelial_cells,Macrophages_A,0.07692307692307693,2.0,0.0,1.0,0.9968322689690429,0.9984148781789276,LRDB,12.540737525233638,15.283338975639708,12.248758901313575,15.863342549071945,0.9984067683863935
SPP1,PTGER4,Human,Endothelial_cells,Macrophages_A,0.11538461538461539,3.0,0.002,0.998,0.7614542267108315,0.8717403961371814,LRDB,11.797118269244942,14.973124186477646,11.396330439537877,17.282212741927275,0.9999281373286819
ICAM3,ITGB2,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9997719790395022,0.9998859830198152,LRDB,12.731099763621243,12.837047557388074,12.398294879206862,11.702839785873097,0.5243184513591511
C3,ITGB2,Human,mDCs_A,Macrophages_A,0.6666666666666666,6.0,0.0,1.0,0.9997719790395022,0.9998859830198152,LRDB,11.898596700041667,11.886981283429632,11.521444964272863,10.085389807510694,0.450197259935699
CD14,ITGB2,Human,mDCs_A,Macrophages_A,0.6666666666666666,6.0,0.0,1.0,0.9997719790395022,0.9998859830198152,LRDB,12.39895876530034,11.886981283429632,12.063880868678872,10.085389807510694,0.28972652909771157
S100A8,ITGB2,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9997719790395022,0.9998859830198152,LRDB,12.466242854776365,13.815073626282523,12.034584613824775,17.913719515583146,0.8068660699369223
MMP2,SDC2,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.02,0.98,0.8001358602480916,0.8855129265251467,LRDB,12.560428798829884,9.888842270161712,12.088819849065674,8.421852042287625,0.12714046209354601
TGFB1,SDC2,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.8001358602480916,0.8945031359632517,LRDB,12.426007859146967,12.21426606249454,12.034381855031679,12.678288951915444,0.46789930210641134
APOE,SDC2,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.8001358602480916,0.8945031359632517,LRDB,12.441216057999158,11.29411881465,12.089449572119047,9.90541363915791,0.17669210882093045
CXCL8,SDC2,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.044,0.956,0.8001358602480916,0.8746026997426749,LRDB,11.863131680631799,15.300001024138083,11.361171124489326,18.13200233287638,0.9380916160688352
TGFB1,TGFBR2,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.9918146050839866,0.9958988930026916,LRDB,12.593894673738575,12.21426606249454,12.211906625149213,12.678288951915444,0.4405000948510665
TGFB1,TGFBR1,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.041,0.959,0.9732846200533162,0.9661159095217976,LRDB,12.514126325869448,13.074047905859059,12.21332918142838,13.372196363157514,0.5931635583265935
TGFB1,ITGB1,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.9997633474519304,0.9998816667245831,LRDB,12.434807263406418,12.21426606249454,12.068720138744013,12.678288951915444,0.4666359975647185
F13A1,ITGB1,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.9997633474519304,0.9998816667245831,LRDB,12.293632232282043,11.856229432445314,11.898963863483466,9.957428467832301,0.36593109299722726
CD14,ITGB1,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.9997633474519304,0.9998816667245831,LRDB,12.314191285837458,11.29411881465,11.956493737944935,9.90541363915791,0.18886054675518604
SPP1,ITGB1,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.9997633474519304,0.9998816667245831,LRDB,11.841715684244898,11.29411881465,11.504035006362423,9.90541363915791,0.270702334953961
VEGFA,ITGB1,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.011,0.989,0.9997633474519304,0.9943671105934464,LRDB,12.0751810586168,11.29411881465,11.629795657517707,9.90541363915791,0.22986404205133
TGFB1,CXCR4,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9904807231479326,0.9952289802592831,LRDB,12.557576764744011,12.21861187429204,12.2487131751435,13.8425661608147,0.5048447923223793
HMGB1,CXCR4,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.9904807231479326,0.9952289802592831,LRDB,12.371995194673822,11.186749497017761,12.04492729221942,9.653356768595648,0.1421690290427905
TGFB1,ITGB5,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.005,0.995,0.8190601375817148,0.9027540290100101,LRDB,12.356910521990143,11.420127280893249,11.978637127223372,12.678288951915444,0.34871769888008863
TLN1,ITGB5,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.02,0.98,0.8190601375817148,0.8959235094750446,LRDB,12.20162169612085,12.971537216930559,11.774972641062362,16.53605978836247,0.7427957779696843
CCL2,CCR1,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.009,0.991,0.9999866681847801,0.9954831933142403,LRDB,13.177948784054344,10.05603390391038,12.92830726227877,7.077171937793044,0.04304757360369938
CCL5,CCR1,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.011,0.989,0.9999866681847801,0.9944781620703129,LRDB,12.887715022785425,9.507819850518235,12.63398793218184,7.111180106700737,0.08838280218565597
CCL3,CCR1,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.9999866681847801,0.9999933340701728,LRDB,12.540737525233638,9.816874108005145,12.248758901313575,7.103973754936478,0.004892729880999055
CCL4,CCR1,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.9999866681847801,0.9999933340701728,LRDB,12.355082092631058,9.816874108005145,12.069310923731923,7.103973754936478,0.00712027363613592
C3,ITGAX,Human,mDCs_A,Macrophages_A,0.6666666666666666,6.0,0.0,1.0,0.7625600241958203,0.8732468289068219,LRDB,11.983754165832876,11.886981283429632,11.569105298640903,10.085389807510694,0.42048740626692815
APOE,LRP6,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9594729134868281,0.9795268824727722,LRDB,12.09616152426444,11.82701359449251,11.65527461498229,12.678288951915444,0.447209705871683
APOE,TREM2,Human,mDCs_A,Macrophages_A,0.5555555555555556,5.0,0.0,1.0,0.9638316683026166,0.981749289942507,LRDB,12.716919300869783,12.405183018000168,12.429369532613137,13.9331440689013,0.4747210915543163
ADAM10,TREM2,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.003,0.997,0.9638316683026166,0.9802755598798273,LRDB,12.916675812546094,11.33524964191342,12.621085073814896,10.688643209927964,0.24334444758759927
ADAM10,AXL,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.013,0.987,0.7625600241958203,0.8675521562887586,LRDB,12.110653039779407,9.456695669530848,11.702502467142532,5.4475920436484335,0.08805534067912901
HMGB1,TLR4,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.035,0.965,0.7116047049365362,0.8286727582488502,LRDB,12.950568527238557,10.920826202717343,12.542070676660554,6.405191629298085,0.1364915472136154
HLA-C,KIR3DL1,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.999999368367944,0.9999996841839222,LRDB,14.399009573719908,10.761224034807489,14.27376340640753,9.638996648336605,0.03628549778261428
HLA-E,KIR3DL1,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.999999368367944,0.9999996841839222,LRDB,14.35355868763888,11.244272634993461,14.226134824216988,9.638996648336605,0.04164007501811978
HLA-G,KIR3DL1,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.002,0.998,0.999999368367944,0.9989991839992705,LRDB,14.495877374287195,5.0210888970582594,14.269627719091565,5.039796458964084,0.00586760600965386
B2M,KIR3DL1,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.999999368367944,0.9999996841839222,LRDB,14.43895364009836,10.761224034807489,14.333361930544811,9.638996648336605,0.035055269087796
HLA-A,KIR3DL1,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.016,0.984,0.999999368367944,0.9919674281316181,LRDB,14.446894038936579,13.454706531218894,14.339838494975627,14.444617664294839,0.3986946767082631
HLA-B,KIR3DL1,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.999999368367944,0.9999996841839222,LRDB,14.358404614454168,11.17550850671302,14.289336288613823,9.90541363915791,0.08224300532659934
HLA-G,CD4,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.8550741296888654,0.9247021843214525,LRDB,12.674972731898926,10.332022800754352,12.226102324876187,8.17937005774148,0.10319348359189234
TNF,TNFRSF1A,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.011,0.989,0.9982316092933327,0.9936050833158544,LRDB,11.807463280501592,1.8120449741785405,11.747615082860944,1.8120449741785405,0.01049536790182258
CD99,PILRA,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.044,0.956,0.755180720456966,0.849678038292658,LRDB,12.829202274174756,13.329519228040155,12.375681970327168,16.246384149290005,0.6167928466390309
SYK,FCGR2A,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.8438345780529397,0.918604690850716,LRDB,12.330100410111063,11.788379369258598,11.966522243829472,7.111180106700737,0.28508415363081224
SPP1,ITGA5,Human,mDCs_A,Macrophages_A,0.4444444444444444,4.0,0.0,1.0,0.6580581201835133,0.8112078156573156,LRDB,12.206160094546386,12.127830326157325,11.988659596225435,10.07671793903928,0.4757124939582747
SPP1,PTGER4,Human,mDCs_A,Macrophages_A,0.3333333333333333,3.0,0.0,1.0,0.7653051177816257,0.8748171910642965,LRDB,11.797118269244942,11.483066239303936,11.396330439537877,9.638996648336605,0.3362650859739732
HLA-A,KIR3DL2,Human,mDCs_A,Macrophages_A,0.1111111111111111,1.0,0.014,0.986,0.9914929734839266,0.9887426722131253,LRDB,14.784358586411154,13.454706531218894,14.75088714600259,14.444617664294839,0.35522064902019024
HLA-B,KIR3DL2,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9914929734839266,0.9957374018705567,LRDB,14.670269942442705,11.17550850671302,14.631626546614983,9.90541363915791,0.06585256113403865
B2M,KIR2DL1,Human,mDCs_A,Macrophages_A,0.2222222222222222,2.0,0.0,1.0,0.9631398665047608,0.9813968955039346,LRDB,14.766417938795412,10.761224034807489,14.724811540115237,9.638996648336605,0.026019413347472098
